HostTaxID,Host,HostGenus,HostFamily,HostOrder,HostClass,HostNCBIResolved
3370370,neogale frenata,neogale,mustelidae,carnivora,mammalia,TRUE
452646,neogale vison,neogale,mustelidae,carnivora,mammalia,TRUE
47308,neogobius melanostomus,neogobius,gobiidae,gobiiformes,actinopteri,TRUE
34800,neolamprologus brevis,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
329916,neolamprologus buescheri,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
34802,neolamprologus caudopunctatus,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
272721,neolamprologus fasciatus,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
34805,neolamprologus furcifer,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
3358073,neolamprologus kungweensis,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
420107,neolamprologus multifasciatus,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
309899,neolamprologus niger,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
184152,neolamprologus savoryi,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
32508,neolamprologus tetracanthus,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
34808,neolamprologus toae,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
863668,neolamprologus walteri,neolamprologus,cichlidae,cichliformes,actinopteri,TRUE
29088,neomonachus schauinslandi,neomonachus,phocidae,carnivora,mammalia,TRUE
52814,neomys anomalus,neomys,soricidae,eulipotyphla,mammalia,TRUE
62282,neomys fodiens,neomys,soricidae,eulipotyphla,mammalia,TRUE
678581,neophema chrysogaster,neophema,psittacidae,psittaciformes,aves,TRUE
678582,neophema pulchella,neophema,psittacidae,psittaciformes,aves,TRUE
492514,neophema splendida,neophema,psittacidae,psittaciformes,aves,TRUE
189058,neophocaena asiaeorientalis,neophocaena,phocoenidae,artiodactyla,mammalia,TRUE
1706337,neophocaena asiaeorientalis,neophocaena,phocoenidae,artiodactyla,mammalia,TRUE
33608,neophron percnopterus,neophron,accipitridae,accipitriformes,aves,TRUE
1081382,neopomacentrus bankieri,neopomacentrus,pomacentridae,,actinopteri,TRUE
309878,neopsephotus bourkii,neopsephotus,psittacidae,psittaciformes,aves,TRUE
1381466,neoromicia helios,neoromicia,vespertilionidae,chiroptera,mammalia,TRUE
258944,neoromicia somalicus,neoromicia,vespertilionidae,chiroptera,mammalia,TRUE
42408,neotoma albigula,neotoma,cricetidae,rodentia,mammalia,TRUE
394588,neotoma bryanti,neotoma,cricetidae,rodentia,mammalia,TRUE
105147,neotoma cinerea,neotoma,cricetidae,rodentia,mammalia,TRUE
42409,neotoma floridana,neotoma,cricetidae,rodentia,mammalia,TRUE
105199,neotoma fuscipes,neotoma,cricetidae,rodentia,mammalia,TRUE
56216,neotoma lepida,neotoma,cricetidae,rodentia,mammalia,TRUE
268937,neotoma leucodon,neotoma,cricetidae,rodentia,mammalia,TRUE
349162,neotoma macrotis,neotoma,cricetidae,rodentia,mammalia,TRUE
105149,neotoma mexicana,neotoma,cricetidae,rodentia,mammalia,TRUE
105150,neotoma micropus,neotoma,cricetidae,rodentia,mammalia,TRUE
164611,neotoma stephensi,neotoma,cricetidae,rodentia,mammalia,TRUE
530178,nephelomys albigularis,nephelomys,cricetidae,rodentia,mammalia,TRUE
1734924,nephelomys devius,nephelomys,cricetidae,rodentia,mammalia,TRUE
34997,nerodia erythrogaster,nerodia,colubridae,squamata,lepidosauria,TRUE
183608,nerodia floridana,nerodia,colubridae,squamata,lepidosauria,TRUE
46262,nerodia taxispilota,nerodia,colubridae,squamata,lepidosauria,TRUE
2583311,nesogale dobsoni,nesogale,tenrecidae,,mammalia,TRUE
176057,nestor notabilis,nestor,psittacidae,psittaciformes,aves,TRUE
541013,netta peposaca,netta,anatidae,anseriformes,aves,TRUE
30387,netta rufina,netta,anatidae,anseriformes,aves,TRUE
213851,neurergus crocatus,neurergus,salamandridae,caudata,amphibia,TRUE
182677,neurotrichus gibbsii,neurotrichus,talpidae,eulipotyphla,mammalia,TRUE
507961,ninox boobook,ninox,strigidae,strigiformes,aves,TRUE
79238,ninox connivens,ninox,strigidae,strigiformes,aves,TRUE
57242,ninox novaeseelandiae,ninox,strigidae,strigiformes,aves,TRUE
126857,ninox scutulata,ninox,strigidae,strigiformes,aves,TRUE
73883,ninox strenua,ninox,strigidae,strigiformes,aves,TRUE
128390,nipponia nippon,nipponia,threskiornithidae,pelecaniformes,aves,TRUE
252795,nisaetus cirrhatus,nisaetus,accipitridae,accipitriformes,aves,TRUE
214438,nisaetus nipalensis,nisaetus,accipitridae,accipitriformes,aves,TRUE
248811,niviventer confucianus,niviventer,muridae,rodentia,mammalia,TRUE
357352,niviventer coninga,niviventer,muridae,rodentia,mammalia,TRUE
69083,niviventer cremoriventer,niviventer,muridae,rodentia,mammalia,TRUE
425033,niviventer eha,niviventer,muridae,rodentia,mammalia,TRUE
349709,niviventer excelsior,niviventer,muridae,rodentia,mammalia,TRUE
83774,niviventer fulvescens,niviventer,muridae,rodentia,mammalia,TRUE
979565,niviventer huang,niviventer,muridae,rodentia,mammalia,TRUE
1925736,niviventer lotipes,niviventer,muridae,rodentia,mammalia,TRUE
83757,niviventer niviventer,niviventer,muridae,rodentia,mammalia,TRUE
1571109,niviventer sp.,niviventer,muridae,rodentia,mammalia,TRUE
29089,nomascus concolor,nomascus,hylobatidae,primates,mammalia,TRUE
61852,nomascus gabriellae,nomascus,hylobatidae,primates,mammalia,TRUE
61853,nomascus leucogenys,nomascus,hylobatidae,primates,mammalia,TRUE
504065,northiella haematogaster,northiella,psittacidae,psittaciformes,aves,TRUE
9313,notamacropus agilis,notamacropus,macropodidae,diprotodontia,mammalia,TRUE
651581,notamacropus dorsalis,notamacropus,macropodidae,diprotodontia,mammalia,TRUE
9315,notamacropus eugenii,notamacropus,macropodidae,diprotodontia,mammalia,TRUE
413582,notamacropus parma,notamacropus,macropodidae,diprotodontia,mammalia,TRUE
9318,notamacropus parryi,notamacropus,macropodidae,diprotodontia,mammalia,TRUE
1960652,notamacropus rufogriseus,notamacropus,macropodidae,diprotodontia,mammalia,TRUE
28800,notemigonus crysoleucas,notemigonus,leuciscidae,cypriniformes,actinopteri,TRUE
3122392,nothocricetulus migratorius,nothocricetulus,cricetidae,rodentia,mammalia,TRUE
168684,notophthalmus perstriatus,notophthalmus,salamandridae,caudata,amphibia,TRUE
8316,notophthalmus viridescens,notophthalmus,salamandridae,caudata,amphibia,TRUE
67550,notropis atherinoides,notropis,leuciscidae,cypriniformes,actinopteri,TRUE
254296,notropis hudsonius,notropis,leuciscidae,cypriniformes,actinopteri,TRUE
218810,nuchequula nuchalis,nuchequula,leiognathidae,chaetodontiformes,actinopteri,TRUE
31919,numenius arquata,numenius,scolopacidae,charadriiformes,aves,TRUE
161676,numenius phaeopus,numenius,scolopacidae,charadriiformes,aves,TRUE
8996,numida meleagris,numida,numididae,galliformes,aves,TRUE
8997,numididae sp.,,numididae,galliformes,aves,TRUE
59464,nyctalus lasiopterus,nyctalus,vespertilionidae,chiroptera,mammalia,TRUE
59465,nyctalus leisleri,nyctalus,vespertilionidae,chiroptera,mammalia,TRUE
51300,nyctalus noctula,nyctalus,vespertilionidae,chiroptera,mammalia,TRUE
187011,nyctalus plancyi,nyctalus,vespertilionidae,chiroptera,mammalia,TRUE
375553,nyctalus plancyi,nyctalus,vespertilionidae,chiroptera,mammalia,TRUE
34880,nyctereutes procyonoides,nyctereutes,canidae,carnivora,mammalia,TRUE
178896,nycteris grandis,nycteris,nycteridae,chiroptera,mammalia,TRUE
270766,nycteris hispida,nycteris,nycteridae,chiroptera,mammalia,TRUE
175523,nycteris macrotis,nycteris,nycteridae,chiroptera,mammalia,TRUE
59467,nycteris thebaica,nycteris,nycteridae,chiroptera,mammalia,TRUE
479723,nycteris tragata,nycteris,nycteridae,chiroptera,mammalia,TRUE
9470,nycticebus coucang,nycticebus,lorisidae,primates,mammalia,TRUE
1286224,nycticeinops crassulus,nycticeinops,vespertilionidae,chiroptera,mammalia,TRUE
153288,nycticeinops schlieffeni,nycticeinops,vespertilionidae,chiroptera,mammalia,TRUE
27670,nycticeius humeralis,nycticeius,vespertilionidae,chiroptera,mammalia,TRUE
585469,nycticorax caledonicus,nycticorax,ardeidae,pelecaniformes,aves,TRUE
8901,nycticorax nycticorax,nycticorax,ardeidae,pelecaniformes,aves,TRUE
170209,nyctimene cephalotes,nyctimene,pteropodidae,chiroptera,mammalia,TRUE
258865,nyctinomops femorosaccus,nyctinomops,molossidae,chiroptera,mammalia,TRUE
27627,nyctinomops laticaudatus,nyctinomops,molossidae,chiroptera,mammalia,TRUE
124753,nyctinomops macrotis,nyctinomops,molossidae,chiroptera,mammalia,TRUE
13180,nymphicus hollandicus,nymphicus,cacatuidae,psittaciformes,aves,TRUE
126871,oceanodroma castro,oceanodroma,,procellariiformes,aves,TRUE
126866,oceanodroma homochroa,oceanodroma,,procellariiformes,aves,TRUE
52124,oceanodroma leucorhoa,oceanodroma,,procellariiformes,aves,TRUE
130819,ochotona alpina,ochotona,ochotonidae,lagomorpha,mammalia,TRUE
130821,ochotona cansus,ochotona,ochotonidae,lagomorpha,mammalia,TRUE
130825,ochotona curzoniae,ochotona,ochotonidae,lagomorpha,mammalia,TRUE
1868627,ochotona sp.,ochotona,ochotonidae,lagomorpha,mammalia,TRUE
130843,ochotona thibetana,ochotona,ochotonidae,lagomorpha,mammalia,TRUE
10160,octodon degus,octodon,octodontidae,rodentia,mammalia,TRUE
187128,ocyphaps lophotes,ocyphaps,columbidae,columbiformes,aves,TRUE
9707,odobenus rosmarus,odobenus,odobenidae,carnivora,mammalia,TRUE
9708,odobenus rosmarus,odobenus,odobenidae,carnivora,mammalia,TRUE
62698,odobenus rosmarus,odobenus,odobenidae,carnivora,mammalia,TRUE
9872,odocoileus hemionus,odocoileus,cervidae,artiodactyla,mammalia,TRUE
9873,odocoileus hemionus,odocoileus,cervidae,artiodactyla,mammalia,TRUE
9878,odocoileus hemionus,odocoileus,cervidae,artiodactyla,mammalia,TRUE
9874,odocoileus virginianus,odocoileus,cervidae,artiodactyla,mammalia,TRUE
886794,odontophorus gujanensis,odontophorus,odontophoridae,galliformes,aves,TRUE
1394125,odorrana graminea,odorrana,ranidae,anura,amphibia,TRUE
448114,odorrana tormota,odorrana,ranidae,anura,amphibia,TRUE
326940,odorrana versabilis,odorrana,ranidae,anura,amphibia,TRUE
200943,oecomys auyantepui,oecomys,cricetidae,rodentia,mammalia,TRUE
48011,oecomys bicolor,oecomys,cricetidae,rodentia,mammalia,TRUE
200944,oecomys paricola,oecomys,cricetidae,rodentia,mammalia,TRUE
200942,oecomys rutilus,oecomys,cricetidae,rodentia,mammalia,TRUE
115679,oena capensis,oena,columbidae,columbiformes,aves,TRUE
358819,oenanthe isabellina,oenanthe,muscicapidae,passeriformes,aves,TRUE
332668,oenomys hypoxanthus,oenomys,muridae,rodentia,mammalia,TRUE
417955,okamejei acutispina,okamejei,rajidae,rajiformes,chondrichthyes,TRUE
432798,okamejei kenojei,okamejei,rajidae,rajiformes,chondrichthyes,TRUE
86973,okapia johnstoni,okapia,giraffidae,artiodactyla,mammalia,TRUE
928514,oligodon formosanus,oligodon,colubridae,squamata,lepidosauria,TRUE
37015,oligoryzomys chacoensis,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
2590971,oligoryzomys costaricensis,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
218824,oligoryzomys flavescens,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
220337,oligoryzomys fornesi,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
218825,oligoryzomys fulvescens,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
137207,oligoryzomys longicaudatus,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
2034202,oligoryzomys mattogrossae,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
48008,oligoryzomys microtis,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
37017,oligoryzomys nigripes,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
37019,oligoryzomys sp.,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
1132650,oligoryzomys utiaritensis,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
37018,oligoryzomys vegetus,oligoryzomys,cricetidae,rodentia,mammalia,TRUE
105716,oligosoma aeneum,oligosoma,scincidae,squamata,lepidosauria,TRUE
105734,oligosoma moco,oligosoma,scincidae,squamata,lepidosauria,TRUE
105742,oligosoma suteri,oligosoma,scincidae,squamata,lepidosauria,TRUE
30962,oncorhynchus clarkii,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
335690,oncorhynchus clarkii,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
209197,oncorhynchus gilae,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
64185,oncorhynchus gilae,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
8017,oncorhynchus gorbuscha,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
8018,oncorhynchus keta,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
8019,oncorhynchus kisutch,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
8020,oncorhynchus masou,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
8021,oncorhynchus masou,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
90313,oncorhynchus masou,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
8022,oncorhynchus mykiss,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
857570,oncorhynchus mykiss,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
857568,oncorhynchus mykiss,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
8023,oncorhynchus nerka,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
8024,oncorhynchus nerka,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
74940,oncorhynchus tshawytscha,oncorhynchus,salmonidae,salmoniformes,actinopteri,TRUE
10060,ondatra zibethicus,ondatra,cricetidae,rodentia,mammalia,TRUE
1248180,onychodactylus koreanus,onychodactylus,hynobiidae,caudata,amphibia,TRUE
65626,onychogalea unguifera,onychogalea,macropodidae,diprotodontia,mammalia,TRUE
38668,onychomys leucogaster,onychomys,cricetidae,rodentia,mammalia,TRUE
38674,onychomys torridus,onychomys,cricetidae,rodentia,mammalia,TRUE
425648,onychoprion fuscatus,onychoprion,laridae,charadriiformes,aves,TRUE
356909,onychostruthus taczanowskii,onychostruthus,passeridae,passeriformes,aves,TRUE
74369,oocatochus rufodorsatus,oocatochus,colubridae,squamata,lepidosauria,TRUE
51950,oophaga pumilio,oophaga,dendrobatidae,anura,amphibia,TRUE
186591,opheodrys aestivus,opheodrys,colubridae,squamata,lepidosauria,TRUE
469619,opheodrys vernalis,opheodrys,colubridae,squamata,lepidosauria,TRUE
27755,ophthalmotilapia ventralis,ophthalmotilapia,cichlidae,cichliformes,actinopteri,TRUE
163134,oplegnathus fasciatus,oplegnathus,oplegnathidae,centrarchiformes,actinopteri,TRUE
163135,oplegnathus punctatus,oplegnathus,oplegnathidae,centrarchiformes,actinopteri,TRUE
9733,orcinus orca,orcinus,delphinidae,artiodactyla,mammalia,TRUE
34873,oreamnos americanus,oreamnos,bovidae,artiodactyla,mammalia,TRUE
87884,oreochromis amphimelas,oreochromis,cichlidae,cichliformes,actinopteri,TRUE
47969,oreochromis aureus,oreochromis,cichlidae,cichliformes,actinopteri,TRUE
40191,oreochromis esculentus,oreochromis,cichlidae,cichliformes,actinopteri,TRUE
8127,oreochromis mossambicus,oreochromis,cichlidae,cichliformes,actinopteri,TRUE
8128,oreochromis niloticus,oreochromis,cichlidae,cichliformes,actinopteri,TRUE
160745,oreochromis variabilis,oreochromis,cichlidae,cichliformes,actinopteri,TRUE
265045,oreolalax rhodostigmatus,oreolalax,megophryidae,anura,amphibia,TRUE
99873,oreoscoptes montanus,oreoscoptes,sturnidae,passeriformes,aves,TRUE
66444,oreotragus oreotragus,oreotragus,bovidae,artiodactyla,mammalia,TRUE
234626,orientallactaga sibirica,orientallactaga,dipodidae,rodentia,mammalia,TRUE
449354,oriolus flavocinctus,oriolus,corvidae,passeriformes,aves,TRUE
181099,oriolus oriolus,oriolus,corvidae,passeriformes,aves,TRUE
9258,ornithorhynchus anatinus,ornithorhynchus,ornithorhynchidae,monotremata,mammalia,TRUE
8984,ortalis vetula,ortalis,cracidae,galliformes,aves,TRUE
9986,oryctolagus cuniculus,oryctolagus,leporidae,lagomorpha,mammalia,TRUE
230741,oryctolagus cuniculus,oryctolagus,leporidae,lagomorpha,mammalia,TRUE
568996,oryctolagus cuniculus,oryctolagus,leporidae,lagomorpha,mammalia,TRUE
344753,oryx beisa,oryx,bovidae,artiodactyla,mammalia,TRUE
59534,oryx dammah,oryx,bovidae,artiodactyla,mammalia,TRUE
9958,oryx gazella,oryx,bovidae,artiodactyla,mammalia,TRUE
39411,oryx leucoryx,oryx,bovidae,artiodactyla,mammalia,TRUE
160399,oryzomys couesi,oryzomys,cricetidae,rodentia,mammalia,TRUE
37020,oryzomys palustris,oryzomys,cricetidae,rodentia,mammalia,TRUE
184063,oryzomys sp.,oryzomys,cricetidae,rodentia,mammalia,TRUE
8014,osmerus mordax,osmerus,osmeridae,osmeriformes,actinopteri,TRUE
9319,osphranter robustus,osphranter,macropodidae,diprotodontia,mammalia,TRUE
9321,osphranter rufus,osphranter,macropodidae,diprotodontia,mammalia,TRUE
270604,osphronemus goramy,osphronemus,osphronemidae,anabantiformes,actinopteri,TRUE
181437,ostichthys japonicus,ostichthys,holocentridae,holocentriformes,actinopteri,TRUE
229058,ostracion cubicum,ostracion,ostraciidae,tetraodontiformes,actinopteri,TRUE
161932,otaria byronia,otaria,otariidae,carnivora,mammalia,TRUE
73107,otis tarda,otis,otididae,otidiformes,aves,TRUE
61408,otocolobus manul,otocolobus,felidae,carnivora,mammalia,TRUE
9624,otocyon megalotis,otocyon,canidae,carnivora,mammalia,TRUE
9463,otolemur crassicaudatus,otolemur,galagidae,primates,mammalia,TRUE
334907,otolithes ruber,otolithes,sciaenidae,,actinopteri,TRUE
2218597,otomops harrisoni,otomops,molossidae,chiroptera,mammalia,TRUE
423244,otomops madagascariensis,otomops,molossidae,chiroptera,mammalia,TRUE
258867,otomops martiensseni,otomops,molossidae,chiroptera,mammalia,TRUE
109681,otomys angoniensis,otomys,muridae,rodentia,mammalia,TRUE
121570,otomys irroratus,otomys,muridae,rodentia,mammalia,TRUE
190452,otomys tropicalis,otomys,muridae,rodentia,mammalia,TRUE
190455,otomys unisulcatus,otomys,muridae,rodentia,mammalia,TRUE
34862,otospermophilus beecheyi,otospermophilus,sciuridae,rodentia,mammalia,TRUE
45472,otospermophilus variegatus,otospermophilus,sciuridae,rodentia,mammalia,TRUE
126827,otus scops,otus,strigidae,strigiformes,aves,TRUE
59536,ourebia ourebi,ourebia,bovidae,artiodactyla,mammalia,TRUE
37176,ovibos moschatus,ovibos,bovidae,artiodactyla,mammalia,TRUE
30527,ovis ammon,ovis,bovidae,artiodactyla,mammalia,TRUE
9940,ovis aries,ovis,bovidae,artiodactyla,mammalia,TRUE
9938,ovis aries,ovis,bovidae,artiodactyla,mammalia,TRUE
37174,ovis canadensis,ovis,bovidae,artiodactyla,mammalia,TRUE
9943,ovis dalli,ovis,bovidae,artiodactyla,mammalia,TRUE
555705,ovis dalli,ovis,bovidae,artiodactyla,mammalia,TRUE
469796,ovis orientalis,ovis,bovidae,artiodactyla,mammalia,TRUE
308080,oxyeleotris lineolata,oxyeleotris,eleotridae,gobiiformes,actinopteri,TRUE
86250,oxyeleotris marmorata,oxyeleotris,eleotridae,gobiiformes,actinopteri,TRUE
134911,oxymycterus nasutus,oxymycterus,cricetidae,rodentia,mammalia,TRUE
196087,oxymycterus quaestor,oxymycterus,cricetidae,rodentia,mammalia,TRUE
56230,oxymycterus rufus,oxymycterus,cricetidae,rodentia,mammalia,TRUE
45649,oxyura australis,oxyura,anatidae,anseriformes,aves,TRUE
8884,oxyura jamaicensis,oxyura,anatidae,anseriformes,aves,TRUE
90703,oxyura leucocephala,oxyura,anatidae,anseriformes,aves,TRUE
63824,ozotoceros bezoarticus,ozotoceros,cervidae,artiodactyla,mammalia,TRUE
377299,pachytriton brevipes,pachytriton,salamandridae,caudata,amphibia,TRUE
98817,pagellus acarne,pagellus,sparidae,spariformes,actinopteri,TRUE
98819,pagellus bogaraveo,pagellus,sparidae,spariformes,actinopteri,TRUE
50593,pagellus erythrinus,pagellus,sparidae,spariformes,actinopteri,TRUE
8213,pagothenia borchgrevinki,pagothenia,nototheniidae,perciformes,actinopteri,TRUE
75562,pagrus auratus,pagrus,sparidae,spariformes,actinopteri,TRUE
63415,pagrus auriga,pagrus,sparidae,spariformes,actinopteri,TRUE
143350,pagrus major,pagrus,sparidae,spariformes,actinopteri,TRUE
8173,pagrus pagrus,pagrus,sparidae,spariformes,actinopteri,TRUE
