taxid,rank,name,id
1170666,superkingdom,Viruses,10239
1170666,family,Tolecusatellitidae,1993640
1170666,genus,Betasatellite,190729
1170666,no rank,unclassified Betasatellite,2670808
1170666,species,Calendula yellow vein betasatellite,1170666
223347,class,Repensiviricetes,2732424
223347,order,Geplafuvirales,2732539
223347,family,Geminiviridae,10811
223347,genus,Begomovirus,10814
223347,species,Tomato leaf curl New Delhi virus,223347
2724194,class,Pisoniviricetes,2732506
2724194,order,Nidovirales,76804
2724194,suborder,Cornidovirineae,2499399
2724194,family,Coronaviridae,11118
2724194,subfamily,Orthocoronavirinae,2501931
2724194,genus,Deltacoronavirus,1159901
2724194,subgenus,Buldecovirus,2509474
2724194,no rank,unclassified Buldecovirus,2724161
2724194,species,Avian coronavirus MW05,2724194
2592521,class,Pisoniviricetes,2732506
2592521,order,Picornavirales,464095
2592521,family,Picornaviridae,12058
2592521,no rank,unclassified Picornaviridae,478825
2592521,species,Sharp-tailed sandpiper Picornavirus B-like,2592521
643398,class,Pisoniviricetes,2732506
643398,order,Nidovirales,76804
643398,suborder,Cornidovirineae,2499399
643398,family,Coronaviridae,11118
643398,subfamily,Coronavirinae,693995
643398,no rank,unclassified Coronavirinae,2664420
643398,species,Coronavirus red knot/p60/2006/GBR,643398
2560312,class,Monjiviricetes,2497574
2560312,order,Mononegavirales,11157
2560312,family,Paramyxoviridae,11158
2560312,subfamily,Avulavirinae,2560069
2560312,genus,Metaavulavirus,2560174
2560312,species,Avian metaavulavirus 15,2560312
2565391,class,Magsaviricetes,2732464
2565391,order,Nodamuvirales,2732546
2565391,family,Nodaviridae,12283
2565391,no rank,unclassified Nodaviridae,222556
2565391,species,Pernambuco nodavirus,2565391
2592512,class,Stelpaviricetes,2732507
2592512,order,Stellavirales,2732551
2592512,family,Astroviridae,39733
2592512,genus,Avastrovirus,249589
2592512,no rank,unclassified Avastrovirus,336962
2592512,species,Red-necked stint avastrovirus,2592512
2592516,class,Pisoniviricetes,2732506
2592516,order,Picornavirales,464095
2592516,family,Picornaviridae,12058
2592516,genus,Gallivirus,1511775
2592516,no rank,unclassified Gallivirus,1534549
2592516,species,Red-necked stint gallivirus,2592516
2592520,class,Pisoniviricetes,2732506
2592520,order,Picornavirales,464095
2592520,family,Picornaviridae,12058
2592520,no rank,unclassified Picornaviridae,478825
2592520,species,Red-necked stint Picornavirus B-like,2592520
1891767,class,Papovaviricetes,2732421
1891767,order,Sepolyvirales,2732532
1891767,family,Polyomaviridae,151341
1891767,genus,Betapolyomavirus,1891714
1891767,species,Macaca mulatta polyomavirus 1,1891767
2301508,class,Tectiliviricetes,2732529
2301508,order,Rowavirales,2732559
2301508,family,Adenoviridae,10508
2301508,no rank,unclassified Adenoviridae,189831
2301508,species,Marmoset adenovirus 1.2,2301508
690694,class,Herviviricetes,2731363
690694,order,Herpesvirales,548681
690694,family,Herpesviridae,10292
690694,subfamily,Gammaherpesvirinae,10374
690694,no rank,unclassified Gammaherpesvirinae,35249
690694,species,White-headed marmoset gammaherpesvirus,690694
106331,class,Herviviricetes,2731363
106331,order,Herpesvirales,548681
106331,family,Herpesviridae,10292
106331,subfamily,Gammaherpesvirinae,10374
106331,genus,Lymphocryptovirus,10375
106331,species,Callitrichine gammaherpesvirus 3,106331
1405121,class,Flasuviricetes,2732462
1405121,order,Amarillovirales,2732545
1405121,family,Flaviviridae,11050
1405121,no rank,unclassified Flaviviridae,38144
1405121,species,HCV/GBV-B chimeric virus,1405121
10325,class,Herviviricetes,2731363
10325,order,Herpesvirales,548681
10325,family,Herpesviridae,10292
10325,subfamily,Alphaherpesvirinae,10293
10325,genus,Simplexvirus,10294
10325,species,Macacine alphaherpesvirus 1,10325
2777468,class,Flasuviricetes,2732462
2777468,order,Amarillovirales,2732545
2777468,family,Flaviviridae,11050
2777468,genus,Hepacivirus,11102
2777468,no rank,unclassified Hepacivirus,1249508
2777468,species,Marmoset pegivirus,2777468
2169901,class,Herviviricetes,2731363
2169901,order,Herpesvirales,548681
2169901,family,Herpesviridae,10292
2169901,subfamily,Gammaherpesvirinae,10374
2169901,species,Saguinine gammaherpesvirus 1,2169901
2778788,class,Flasuviricetes,2732462
2778788,order,Amarillovirales,2732545
2778788,family,Flaviviridae,11050
2778788,genus,Pegivirus,1307799
2778788,no rank,unclassified Pegivirus,1307802
2778788,species,Southwest bike trail virus,2778788
2704503,class,Papovaviricetes,2732421
2704503,order,Zurhausenvirales,2732533
2704503,family,Papillomaviridae,151340
2704503,no rank,unclassified Papillomaviridae,333774
2704503,clade,primate papillomaviruses,333933
2704503,species,Callithrix penicillata papillomavirus type 1,2704503
2704504,class,Papovaviricetes,2732421
2704504,order,Zurhausenvirales,2732533
2704504,family,Papillomaviridae,151340
2704504,no rank,unclassified Papillomaviridae,333774
2704504,clade,primate papillomaviruses,333933
2704504,species,Callithrix penicillata papillomavirus type 2,2704504
998085,class,Tectiliviricetes,2732529
998085,order,Rowavirales,2732559
998085,family,Adenoviridae,10508
998085,genus,Mastadenovirus,10509
998085,no rank,unclassified Simian adenoviruses,413684
998085,species,Callithrix pygmaea adenovirus HUN/2009,998085
2740581,class,Tectiliviricetes,2732529
2740581,order,Rowavirales,2732559
2740581,family,Adenoviridae,10508
2740581,genus,Mastadenovirus,10509
2740581,no rank,unclassified Mastadenovirus,346173
2740581,species,Skunk adenovirus HUN/2009,2740581
1679240,class,Herviviricetes,2731363
1679240,order,Herpesvirales,548681
1679240,family,Herpesviridae,10292
1679240,subfamily,Gammaherpesvirinae,10374
1679240,no rank,unclassified Gammaherpesvirinae,35249
1679240,species,Gammaherpesvirus OtHV4,1679240
1204536,class,Papovaviricetes,2732421
1204536,order,Sepolyvirales,2732532
1204536,family,Polyomaviridae,151341
1204536,no rank,unclassified Polyomaviridae,1723728
1204536,species,Northern fur seal polyoma virus,1204536
47418,class,Herviviricetes,2731363
47418,order,Herpesvirales,548681
47418,family,Herpesviridae,10292
47418,subfamily,Alphaherpesvirinae,10293
47418,genus,Varicellovirus,10319
47418,species,Phocid alphaherpesvirus 1,47418
47419,class,Herviviricetes,2731363
47419,order,Herpesvirales,548681
47419,family,Herpesviridae,10292
47419,subfamily,Gammaherpesvirinae,10374
47419,species,Phocid gammaherpesvirus 2,47419
1564182,class,Pisoniviricetes,2732506
1564182,order,Picornavirales,464095
1564182,family,Caliciviridae,11974
1564182,genus,Vesivirus,95337
1564182,no rank,unclassified Vesivirus,182093
1564182,species,San Miguel sea lion virus 8,1564182
40004,class,Flasuviricetes,2732462
40004,order,Amarillovirales,2732545
40004,family,Flaviviridae,11050
40004,genus,Flavivirus,11051
40004,species,Tyuleniy virus,40004
2721739,class,Herviviricetes,2731363
2721739,order,Herpesvirales,548681
2721739,family,Herpesviridae,10292
2721739,subfamily,Betaherpesvirinae,10357
2721739,no rank,unclassified Betaherpesvirinae,35248
2721739,species,Callosciurus erythraeus betaherpesvirus 1,2721739
2721744,class,Herviviricetes,2731363
2721744,order,Herpesvirales,548681
2721744,family,Herpesviridae,10292
2721744,subfamily,Gammaherpesvirinae,10374
2721744,no rank,unclassified Gammaherpesvirinae,35249
2721744,species,Callosciurus erythraeus gammaherpesvirus 1,2721744
2721748,class,Papovaviricetes,2732421
2721748,order,Sepolyvirales,2732532
2721748,family,Polyomaviridae,151341
2721748,no rank,unclassified Polyomaviridae,1723728
2721748,species,Callosciurus erythraeus polyomavirus 1,2721748
1987744,class,Arfiviricetes,2732423
1987744,order,Cirlivirales,2732536
1987744,family,Circoviridae,39724
1987744,genus,Cyclovirus,742914
1987744,species,Squirrel associated cyclovirus 1,1987744
1897087,class,Monjiviricetes,2497574
1897087,order,Mononegavirales,11157
1897087,family,Bornaviridae,178830
1897087,genus,Orthobornavirus,186458
1897087,species,Mammalian 2 orthobornavirus,1897087
2721740,class,Herviviricetes,2731363
2721740,order,Herpesvirales,548681
2721740,family,Herpesviridae,10292
2721740,subfamily,Betaherpesvirinae,10357
2721740,no rank,unclassified Betaherpesvirinae,35248
2721740,species,Callosciurus prevostii betaherpesvirus 1,2721740
2721749,class,Papovaviricetes,2732421
2721749,order,Sepolyvirales,2732532
2721749,family,Polyomaviridae,151341
2721749,no rank,unclassified Polyomaviridae,1723728
2721749,species,Callosciurus prevostii polyomavirus 1,2721749
2748762,class,Resentoviricetes,2732459
2748762,order,Reovirales,2732541
2748762,family,Reoviridae,10880
2748762,subfamily,Spinareovirinae,689831
2748762,genus,Coltivirus,10911
2748762,species,Colorado tick fever coltivirus,2748762
11083,class,Flasuviricetes,2732462
11083,order,Amarillovirales,2732545
11083,family,Flaviviridae,11050
11083,genus,Flavivirus,11051
11083,species,Powassan virus,11083
1980491,class,Ellioviricetes,2497576
1980491,order,Bunyavirales,1980410
1980491,family,Hantaviridae,1980413
1980491,subfamily,Mammantavirinae,2560074
1980491,genus,Orthohantavirus,1980442
1980491,species,Sin Nombre orthohantavirus,1980491
45221,class,Ellioviricetes,2497576
45221,order,Bunyavirales,1980410
45221,family,Arenaviridae,11617
45221,genus,Mammarenavirus,1653394
45221,species,Latino mammarenavirus,45221
40057,class,Resentoviricetes,2732459
40057,order,Reovirales,2732541
40057,family,Reoviridae,10880
40057,subfamily,Sedoreovirinae,689832
40057,genus,Orbivirus,10892
40057,species,Lebombo virus,40057
11855,class,Revtraviricetes,2732514
11855,order,Ortervirales,2169561
11855,family,Retroviridae,11632
11855,subfamily,Orthoretrovirinae,327045
11855,genus,Betaretrovirus,140052
11855,species,Mason-Pfizer monkey virus,11855
2054592,class,Alsuviricetes,2732461
2054592,order,Hepelivirales,2732543
2054592,family,Hepeviridae,291484
2054592,genus,Orthohepevirus,1678141
2054592,no rank,unclassified Orthohepevirus,1962726
2054592,species,Calomys tener Hepatitis E virus,2054592
2163423,class,Papovaviricetes,2732421
2163423,order,Sepolyvirales,2732532
2163423,family,Polyomaviridae,151341
2163423,no rank,unclassified Polyomaviridae,1723728
2163423,species,Calomys tener polyomavirus,2163423
934412,class,Ellioviricetes,2497576
934412,order,Bunyavirales,1980410
934412,family,Hantaviridae,1980413
934412,subfamily,Mammantavirinae,2560074
934412,genus,Orthohantavirus,1980442
934412,no rank,unclassified Orthohantavirus,1986491
934412,no rank,unclassified Hantavirus,339351
934412,species,Hantavirus Calomys/CPVRP147/Cajuru/BRA/2006,934412
485722,class,Ellioviricetes,2497576
485722,order,Bunyavirales,1980410
485722,family,Arenaviridae,11617
485722,no rank,unclassified Arenaviridae,208898
485722,genus,Arenavirus,11618
485722,clade,New world arenaviruses,208897
485722,no rank,unclassified New world arenaviruses,485721
485722,species,Pinhal virus,485722
2054616,no rank,root,1
2054616,superkingdom,Viruses,10239
2054616,family,Anelloviridae,687329
2054616,no rank,unclassified Anelloviridae,363628
2054616,species,Torque teno calomys tener virus,2054616
2609872,no rank,root,1
2609872,superkingdom,Viruses,10239
2609872,no rank,unclassified viruses,12429
2609872,no rank,unclassified DNA viruses,2204151
2609872,no rank,unclassified dsDNA viruses,51368
2609872,family,Adomaviridae,2219222
2609872,species,Brook salamander adomavirus,2609872
1933265,class,Ellioviricetes,2497576
1933265,order,Bunyavirales,1980410
1933265,family,Peribunyaviridae,1980416
1933265,genus,Orthobunyavirus,11572
1933265,species,Capim orthobunyavirus,1933265
2744857,class,Pokkesviricetes,2732525
2744857,order,Chitovirales,2732527
2744857,family,Poxviridae,10240
2744857,subfamily,Chordopoxvirinae,10241
2744857,genus,Avipoxvirus,10260
2744857,no rank,unclassified Avipoxvirus,336487
2744857,species,Avipoxvirus 1130,2744857
1333866,class,Pokkesviricetes,2732525
1333866,order,Chitovirales,2732527
1333866,family,Poxviridae,10240
1333866,subfamily,Chordopoxvirinae,10241
1333866,genus,Avipoxvirus,10260
1333866,no rank,unclassified Avipoxvirus,336487
1333866,species,Avipoxvirus 31239,1333866
1294098,class,Pokkesviricetes,2732525
1294098,order,Chitovirales,2732527
1294098,family,Poxviridae,10240
1294098,subfamily,Chordopoxvirinae,10241
1294098,genus,Avipoxvirus,10260
1294098,no rank,unclassified Avipoxvirus,336487
1294098,species,Avipoxvirus isolate Galapagos Islands,1294098
2802537,class,Revtraviricetes,2732514
2802537,order,Ortervirales,2169561
2802537,family,Caulimoviridae,186534
2802537,genus,Badnavirus,10652
2802537,no rank,unclassified Badnavirus,325348
2802537,species,Camellia-associated badnavirus,2802537
2802550,class,Alsuviricetes,2732461
2802550,order,Tymovirales,675063
2802550,family,Tymoviridae,249184
2802550,genus,Marafivirus,12051
2802550,no rank,unclassified Marafivirus,327106
2802550,species,Camellia-associated marafivirus,2802550
2802541,class,Ellioviricetes,2497576
2802541,order,Bunyavirales,1980410
2802541,family,Fimoviridae,1980412
2802541,no rank,unclassified Fimoviridae,2712851
2802541,species,Camellia chlorotic ringspot virus,2802541
2686011,class,Alsuviricetes,2732461
2686011,order,Tymovirales,675063
2686011,family,Betaflexiviridae,675068
2686011,no rank,unclassified Betaflexiviridae,1003890
2686011,species,Camellia japonica associated betaflexivirus 1,2686011
2686012,class,Alsuviricetes,2732461
2686012,order,Tymovirales,675063
2686012,family,Betaflexiviridae,675068
2686012,no rank,unclassified Betaflexiviridae,1003890
2686012,species,Camellia japonica associated betaflexivirus 2,2686012
2686306,class,Alsuviricetes,2732461
2686306,order,Tymovirales,675063
2686306,family,Betaflexiviridae,675068
2686306,no rank,unclassified Betaflexiviridae,1003890
2686306,species,Camellia japonica associated betaflexivirus 3,2686306
2686007,class,Ellioviricetes,2497576
2686007,order,Bunyavirales,1980410
2686007,family,Fimoviridae,1980412
2686007,genus,Emaravirus,675845
2686007,no rank,unclassified Emaravirus,1086556
2686007,species,Camellia japonica associated emaravirus 1,2686007
2686008,class,Ellioviricetes,2497576
2686008,order,Bunyavirales,1980410
2686008,family,Fimoviridae,1980412
2686008,genus,Emaravirus,675845
2686008,no rank,unclassified Emaravirus,1086556
2686008,species,Camellia japonica associated emaravirus 2,2686008
2697535,class,Revtraviricetes,2732514
2697535,order,Ortervirales,2169561
2697535,family,Caulimoviridae,186534
2697535,genus,Badnavirus,10652
2697535,no rank,unclassified Badnavirus,325348
2697535,species,Camellia lemon glow virus,2697535
2606569,class,Alsuviricetes,2732461
2606569,order,Tymovirales,675063
2606569,family,Betaflexiviridae,675068
2606569,no rank,unclassified Betaflexiviridae,1003890
2606569,species,Camellia ringspot associated virus 1,2606569
2606570,class,Alsuviricetes,2732461
2606570,order,Tymovirales,675063
2606570,family,Betaflexiviridae,675068
2606570,no rank,unclassified Betaflexiviridae,1003890
2606570,species,Camellia ringspot associated virus 2,2606570
2606571,class,Alsuviricetes,2732461
2606571,order,Tymovirales,675063
2606571,family,Betaflexiviridae,675068
2606571,no rank,unclassified Betaflexiviridae,1003890
2606571,species,Camellia ringspot associated virus 3,2606571
2791164,class,Alsuviricetes,2732461
2791164,order,Tymovirales,675063
2791164,family,Betaflexiviridae,675068
2791164,subfamily,Quinvirinae,1914297
2791164,genus,Foveavirus,129725
2791164,no rank,unclassified Foveavirus,351425
2791164,species,Camellia ringspot associated virus 4,2791164
2802549,class,Alsuviricetes,2732461
2802549,order,Martellivirales,2732544
2802549,family,Mayoviridae,2732890
2802549,genus,Idaeovirus,39760
2802549,no rank,unclassified Idaeovirus,334447
2802549,species,Camellia yellow ringspot virus,2802549
2562459,class,Duplopiviricetes,2732505
2562459,order,Durnavirales,2732549
2562459,family,Partitiviridae,11012
2562459,genus,Deltapartitivirus,1511810
2562459,no rank,unclassified Deltapartitivirus,1985162
2562459,species,Camellia oleifera cryptic virus 1,2562459
2713609,class,Repensiviricetes,2732424
2713609,order,Geplafuvirales,2732539
2713609,family,Geminiviridae,10811
2713609,no rank,unclassified Geminiviridae,70692
2713609,species,Camellia oleifera geminivirus,2713609
2122733,class,Repensiviricetes,2732424
2122733,order,Geplafuvirales,2732539
2122733,family,Geminiviridae,10811
2122733,no rank,unclassified Geminiviridae,70692
2122733,species,Camellia chlorotic dwarf-associated virus,2122733
2593943,class,Duplopiviricetes,2732505
2593943,order,Durnavirales,2732549
2593943,family,Partitiviridae,11012
2593943,no rank,unclassified Partitiviridae,37960
2593943,species,Camellia cryptic virus 1,2593943
217615,class,Alsuviricetes,2732461
217615,order,Martellivirales,2732544
217615,family,Closteroviridae,69973
217615,genus,Velarivirus,1513308
217615,species,Grapevine leafroll-associated virus 7,217615
2419940,class,Alsuviricetes,2732461
2419940,order,Martellivirales,2732544
2419940,family,Bromoviridae,39740
2419940,genus,Ilarvirus,12316
2419940,no rank,unclassified Ilarvirus,339419
2419940,species,Tea plant line pattern virus,2419940
2419939,class,Alsuviricetes,2732461
2419939,order,Martellivirales,2732544
2419939,family,Kitaviridae,2560061
2419939,genus,Blunervirus,2022856
2419939,species,Tea plant necrotic ring blotch virus,2419939
