Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,HostSynonyms,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,VirusFlagContaminant,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,NCBIAccession,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay,VirusIntermediate
pteropus giganteus,predict_adv-5,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-5,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KC692421, KC692421",2021,3,9,2009,12,1,PREDICT_AdV-5
pteropus giganteus,predict_adv-8,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-8,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692424,2021,3,9,2009,12,1,PREDICT_AdV-8
pteropus giganteus,predict_adv-9,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-9,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KC692425, KC692425",2021,3,9,2009,12,1,PREDICT_AdV-9
pteropus giganteus,coronavirus pgcov-1,105273,64320,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-16,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692415,2021,3,9,2009,12,1,PREDICT_CoV-16
pteropus giganteus,coronavirus pgcov-2,105273,64320,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-17,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KC692416, KC692416",2021,3,9,2009,12,1,PREDICT_CoV-17
pteropus giganteus,predict_hv-10,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-10,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2009,12,1,PREDICT_HV-10
pteropus giganteus,predict_hv-7,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-7,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692443,2021,3,9,2009,12,1,PREDICT_HV-7
pteropus giganteus,predict_hv-8,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-8,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2009,12,1,PREDICT_HV-8
pteropus giganteus,predict_mastv-1,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-1,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KY053941,2021,3,9,2009,12,1,PREDICT_MAstV-1
pteropus giganteus,bat adenovirus 1,105273,2711011,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,strain of Bat adenovirus -1,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692429,2021,3,9,2009,12,1,Bat adenovirus -1
pteropus giganteus,betacoronavirus 1,105273,694003,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Betacoronavirus 1 (bat),FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692414,2021,3,9,2009,12,1,Betacoronavirus 1
pteropus giganteus,avian coronavirus,105273,11120,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,gammacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Infectious bronchitis virus (IBV),FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2009,12,1,Infectious bronchitis virus
rousettus aegyptiacus,adenovirus predict_adv-65,105273,64320,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,Rousettus egyptiacus,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-65,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325820,2021,3,9,2009,12,1,PREDICT_AdV-65
rousettus aegyptiacus,predict_pyv-9,105273,NA,TRUE,FALSE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,Rousettus egyptiacus,NA,polyomaviridae,sepolyvirales,papovaviricetes,PREDICT_PyV-9,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2009,12,1,PREDICT_PyV-9
NA,adenovirus predict_adv-18,9376,64320,TRUE,TRUE,NA,soricidae,eulipotyphla,mammalia,Soricidae,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-18,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"MK325815, MK325819",2021,3,9,2009,12,1,PREDICT_AdV-18
NA,predict_hv-48,9376,NA,TRUE,FALSE,NA,soricidae,eulipotyphla,mammalia,Soricidae,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-48,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2009,12,1,PREDICT_HV-48
NA,predict_hv-49,9376,NA,TRUE,FALSE,NA,soricidae,eulipotyphla,mammalia,Soricidae,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-49,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2009,12,1,PREDICT_HV-49
epomops franqueti,adenovirus predict_adv-29,105273,64320,TRUE,TRUE,epomops,pteropodidae,chiroptera,mammalia,Epomops franqueti,Epomophorus franqueti,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-29,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325832,2021,3,9,2010,1,1,PREDICT_AdV-29
hipposideros caffer,adenovirus predict_adv-48,105273,64320,TRUE,TRUE,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros caffer,"Rhinolophus caffer, Phyllorhina angolensis, Hipposideros nanus, Hipposideros caffer caffer, Hipposideros caffer angolensis, Hipposideros caffer nanus",NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-48,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325823,2021,3,9,2010,1,1,PREDICT_AdV-48
hipposideros caffer,adenovirus predict_adv-49,105273,64320,TRUE,TRUE,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros caffer,"Rhinolophus caffer, Phyllorhina angolensis, Hipposideros nanus, Hipposideros caffer caffer, Hipposideros caffer angolensis, Hipposideros caffer nanus",NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-49,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"MK325825, MK325826, MK325827",2021,3,9,2010,1,1,PREDICT_AdV-49
hipposideros caffer,adenovirus predict_adv-50,105273,64320,TRUE,TRUE,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros caffer,"Rhinolophus caffer, Phyllorhina angolensis, Hipposideros nanus, Hipposideros caffer caffer, Hipposideros caffer angolensis, Hipposideros caffer nanus",NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-50,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325824,2021,3,9,2010,1,1,PREDICT_AdV-50
hipposideros caffer,predict_pyv-13,105273,NA,TRUE,FALSE,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros caffer,"Rhinolophus caffer, Phyllorhina angolensis, Hipposideros nanus, Hipposideros caffer caffer, Hipposideros caffer angolensis, Hipposideros caffer nanus",NA,polyomaviridae,sepolyvirales,papovaviricetes,PREDICT_PyV-13,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2010,1,1,PREDICT_PyV-13
hipposideros caffer,predict_pyv-14,105273,NA,TRUE,FALSE,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros caffer,"Rhinolophus caffer, Phyllorhina angolensis, Hipposideros nanus, Hipposideros caffer caffer, Hipposideros caffer angolensis, Hipposideros caffer nanus",NA,polyomaviridae,sepolyvirales,papovaviricetes,PREDICT_PyV-14,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2010,1,1,PREDICT_PyV-14
megaloglossus woermanni,adenovirus predict_adv-29,105273,64320,TRUE,TRUE,megaloglossus,pteropodidae,chiroptera,mammalia,Megaloglossus woermanni,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-29,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"MK325828, MK325831",2021,3,9,2010,1,1,PREDICT_AdV-29
megaloglossus woermanni,bat mastadenovirus,105273,64320,TRUE,TRUE,megaloglossus,pteropodidae,chiroptera,mammalia,Megaloglossus woermanni,NA,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,strain of Bat adenovirus isolate 1050597,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"MK325829, MK325830, MK325839, MK325840",2021,3,9,2010,1,1,Bat adenovirus isolate 1050597
megaloglossus woermanni,chaerephon bat coronavirus/kenya/ky22/2006,105273,983929,TRUE,TRUE,megaloglossus,pteropodidae,chiroptera,mammalia,Megaloglossus woermanni,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Chaerephon bat coronavirus/Kenya/KY22/2006,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2010,1,1,Chaerephon bat coronavirus/Kenya/KY22/2006
papio hamadryas,chikungunya virus,105273,37124,TRUE,TRUE,papio,cercopithecidae,primates,mammalia,Papio hamadryas,"Hamadryas aegyptiaca, Papio arabicus, Papio brockmani, Hamadryas chaeropitheus, Simia cynamolgus, Theropithecus nedjo, Cynocephalus wagleri",alphavirus,togaviridae,martellivirales,alsuviricetes,Chikungunya virus,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK355076,2021,3,9,2010,1,1,Chikungunya virus
NA,adenovirus predict_adv-21,10111,64320,TRUE,TRUE,praomys,muridae,rodentia,mammalia,Praomys sp.,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-21,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325833,2021,3,9,2010,1,1,PREDICT_AdV-21
pteropus giganteus,bat adenovirus 1,105273,2711011,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,Bat adenovirus -1,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692430,2021,3,9,2010,1,1,Bat adenovirus -1
pteropus giganteus,fowl aviadenovirus e,105273,190065,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,aviadenovirus,adenoviridae,rowavirales,tectiliviricetes,Fowl Adenovirus E,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692418,2021,3,9,2010,1,1,Fowl Adenovirus E
pteropus giganteus,predict_adv-1,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-1,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692417,2021,3,9,2010,1,1,PREDICT_AdV-1
pteropus giganteus,predict_adv-12,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-12,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2010,1,1,PREDICT_AdV-12
pteropus giganteus,predict_adv-5,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-5,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692421,2021,3,9,2010,1,1,PREDICT_AdV-5
pteropus giganteus,predict_adv-8,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-8,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692424,2021,3,9,2010,1,1,PREDICT_AdV-8
pteropus giganteus,predict_adv-9,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-9,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692425,2021,3,9,2010,1,1,PREDICT_AdV-9
pteropus giganteus,coronavirus pgcov-2,105273,64320,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-17,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692416,2021,3,9,2010,1,1,PREDICT_CoV-17
pteropus giganteus,predict_hv-10,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-10,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692441,2021,3,9,2010,1,1,PREDICT_HV-10
pteropus giganteus,predict_hv-13,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-13,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692439,2021,3,9,2010,1,1,PREDICT_HV-13
pteropus giganteus,predict_hv-8,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-8,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692444,2021,3,9,2010,1,1,PREDICT_HV-8
pteropus giganteus,astrovirus pgastv-3,105273,64320,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-3,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KC692436, KY053937, KY053938",2021,3,9,2010,1,1,PREDICT_MAstV-3
pteropus giganteus,bat adenovirus 1,105273,2711011,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,adenoviridae,rowavirales,tectiliviricetes,strain of Bat adenovirus -1,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692429,2021,3,9,2010,1,1,Bat adenovirus -1
rousettus aegyptiacus,adenovirus predict_adv-30,105273,64320,TRUE,TRUE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,Rousettus egyptiacus,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-30,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325837,2021,3,9,2010,1,1,PREDICT_AdV-30
rousettus aegyptiacus,predict_pyv-27,105273,NA,TRUE,FALSE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,Rousettus egyptiacus,NA,polyomaviridae,sepolyvirales,papovaviricetes,PREDICT_PyV-27,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2010,1,1,PREDICT_PyV-27
rousettus aegyptiacus,predict_pyv-9,105273,NA,TRUE,FALSE,rousettus,pteropodidae,chiroptera,mammalia,Rousettus aegyptiacus,Rousettus egyptiacus,NA,polyomaviridae,sepolyvirales,papovaviricetes,PREDICT_PyV-9,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2010,1,1,PREDICT_PyV-9
epomops franqueti,adenovirus predict_adv-28,105273,64320,TRUE,TRUE,epomops,pteropodidae,chiroptera,mammalia,Epomops franqueti,Epomophorus franqueti,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-28,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325836,2021,3,9,2010,2,1,PREDICT_AdV-28
hypsignathus monstrosus,bat mastadenovirus,105273,64320,TRUE,TRUE,hypsignathus,pteropodidae,chiroptera,mammalia,Hypsignathus monstrosus,NA,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,strain of Bat adenovirus isolate 1050597,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325834,2021,3,9,2010,2,1,Bat adenovirus isolate 1050597
megaloglossus woermanni,bat mastadenovirus,105273,64320,TRUE,TRUE,megaloglossus,pteropodidae,chiroptera,mammalia,Megaloglossus woermanni,NA,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,strain of Bat adenovirus isolate 1050597,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"MK325835, MK325838",2021,3,9,2010,2,1,Bat adenovirus isolate 1050597
pteropus giganteus,nipah henipavirus,105273,121791,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,henipavirus,paramyxoviridae,mononegavirales,monjiviricetes,Nipah Virus,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"MK995292, MK995295, MK995284",2021,3,9,2010,2,1,Nipah Virus
pteropus giganteus,predict_hv-5,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,NA,herpesviridae,herpesvirales,herviviricetes,PREDICT_HV-5,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KC692447,2021,3,9,2010,2,1,PREDICT_HV-5
pteropus giganteus,predict_mastv-3,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-3,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KY053931, KY053932, KY053933, KY053934, KY053935, KY053936, KY053939",2021,3,9,2010,2,1,PREDICT_MAstV-3
pteropus giganteus,astrovirus pgastv-5,105273,64320,TRUE,TRUE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-4,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KC692431, KY053940",2021,3,9,2010,2,1,PREDICT_MAstV-4
pteropus giganteus,predict_mastv-6,105273,NA,TRUE,FALSE,pteropus,pteropodidae,chiroptera,mammalia,Pteropus giganteus,NA,mamastrovirus,astroviridae,stellavirales,stelpaviricetes,PREDICT_MAstV-6,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KY053919, KY053920, KY053921, KY053922, KY053923, KY053924, KY053925, KY053926, KY053927, KY053928, KY053929, KC692434, KY053917, KY053918",2021,3,9,2010,2,1,PREDICT_MAstV-6
gorilla beringei,gorilla lymphocryptovirus 1,105273,137878,TRUE,TRUE,gorilla,hominidae,primates,mammalia,Gorilla beringei graueri,NA,lymphocryptovirus,herpesviridae,herpesvirales,herviviricetes,strain of Gorilla lymphocryptovirus 1,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2010,3,1,Gorilla lymphocryptovirus 1
rhinolophus landeri,adenovirus predict_adv-42,105273,64320,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus landeri,Rhinolophus landeri landeri,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-42,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325841,2021,3,9,2010,3,1,PREDICT_AdV-42
rhinolophus landeri,predict_pyv-16,105273,NA,TRUE,FALSE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus landeri,Rhinolophus landeri landeri,NA,polyomaviridae,sepolyvirales,papovaviricetes,PREDICT_PyV-16,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2010,3,1,PREDICT_PyV-16
epomops franqueti,adenovirus predict_adv-28,105273,64320,TRUE,TRUE,epomops,pteropodidae,chiroptera,mammalia,Epomops franqueti,Epomophorus franqueti,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-28,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325843,2021,3,9,2010,4,1,PREDICT_AdV-28
epomops franqueti,predict_pyv-26,105273,NA,TRUE,FALSE,epomops,pteropodidae,chiroptera,mammalia,Epomops franqueti,Epomophorus franqueti,NA,polyomaviridae,sepolyvirales,papovaviricetes,PREDICT_PyV-26,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2010,4,1,PREDICT_PyV-26
epomops franqueti,bat mastadenovirus,105273,64320,TRUE,TRUE,epomops,pteropodidae,chiroptera,mammalia,Epomops franqueti,Epomophorus franqueti,mastadenovirus,adenoviridae,rowavirales,tectiliviricetes,strain of Bat adenovirus isolate 1050597,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325846,2021,3,9,2010,4,1,Bat adenovirus isolate 1050597
hipposideros caffer,predict_pyv-14,105273,NA,TRUE,FALSE,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros caffer,"Rhinolophus caffer, Phyllorhina angolensis, Hipposideros nanus, Hipposideros caffer caffer, Hipposideros caffer angolensis, Hipposideros caffer nanus",NA,polyomaviridae,sepolyvirales,papovaviricetes,PREDICT_PyV-14,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2010,4,1,PREDICT_PyV-14
megaloglossus woermanni,adenovirus predict_adv-29,105273,64320,TRUE,TRUE,megaloglossus,pteropodidae,chiroptera,mammalia,Megaloglossus woermanni,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-29,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325845,2021,3,9,2010,4,1,PREDICT_AdV-29
megaloglossus woermanni,adenovirus predict_adv-38,105273,64320,TRUE,TRUE,megaloglossus,pteropodidae,chiroptera,mammalia,Megaloglossus woermanni,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-38,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325844,2021,3,9,2010,4,1,PREDICT_AdV-38
artibeus lituratus,coronavirus predict cov-15,105273,64320,TRUE,TRUE,artibeus,phyllostomidae,chiroptera,mammalia,Artibeus lituratus,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-15,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"KX285062, KX285795",2021,3,9,2010,5,1,PREDICT_CoV-15
gorilla beringei,polyomavirus predict_pyv-5,105273,64320,TRUE,TRUE,gorilla,hominidae,primates,mammalia,Gorilla beringei beringei,NA,NA,polyomaviridae,sepolyvirales,papovaviricetes,PREDICT_PyV-5,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"MK463481, MK463483",2021,3,9,2010,5,1,PREDICT_PyV-5
gorilla beringei,polyomavirus predict_pyv-7,105273,64320,TRUE,TRUE,gorilla,hominidae,primates,mammalia,Gorilla beringei beringei,NA,NA,polyomaviridae,sepolyvirales,papovaviricetes,PREDICT_PyV-7,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK463482,2021,3,9,2010,5,1,PREDICT_PyV-7
rhinolophus alcyone,adenovirus predict_adv-35,105273,64320,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus alcyone,NA,NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-35,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325847,2021,3,9,2010,5,1,PREDICT_AdV-35
sturnira lilium,adenovirus predict_adv-13,105273,64320,TRUE,TRUE,sturnira,phyllostomidae,chiroptera,mammalia,Sturnira lilium,"Phyllostoma lilium, Sturnira lilium lilium",NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-13,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,MK325766,2021,3,9,2010,5,1,PREDICT_AdV-13
sturnira lilium,adenovirus predict_adv-15,105273,64320,TRUE,TRUE,sturnira,phyllostomidae,chiroptera,mammalia,Sturnira lilium,"Phyllostoma lilium, Sturnira lilium lilium",NA,adenoviridae,rowavirales,tectiliviricetes,PREDICT_AdV-15,FALSE,NA,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,"MK325767, MK325768",2021,3,9,2010,5,1,PREDICT_AdV-15
