Host,Virus,HostTaxID,VirusTaxID,HostNCBIResolved,VirusNCBIResolved,HostGenus,HostFamily,HostOrder,HostClass,HostOriginal,HostSynonyms,VirusGenus,VirusFamily,VirusOrder,VirusClass,VirusOriginal,HostFlagID,DetectionMethod,DetectionOriginal,Database,DatabaseVersion,PublicationYear,ReferenceText,PMID,NCBIAccession,ReleaseYear,ReleaseMonth,ReleaseDay,CollectionYear,CollectionMonth,CollectionDay
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285266,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285267,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285268,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285269,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285270,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285271,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285292,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285293,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285294,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285295,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285296,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285297,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285298,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285300,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285301,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285302,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285323,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285324,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285325,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285326,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285327,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285328,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285329,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285330,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285331,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285332,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285900,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285901,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285902,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285903,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285904,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285905,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285906,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285907,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285908,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285909,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285930,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285931,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285932,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285933,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285934,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285935,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285936,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285937,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285938,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285939,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285961,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285962,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285963,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285964,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285965,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285966,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285967,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285968,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286002,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus/kenya/ky24/2006,77214,983924,TRUE,TRUE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Eidolon bat coronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286003,2021,3,9,2013,6,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,6,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,11,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,12,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,1,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,2,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,3,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2018,4,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,8,1
eidolon helvum,eidolon bat coronavirus,77214,NA,TRUE,FALSE,eidolon,pteropodidae,chiroptera,mammalia,Eidolon helvum,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,9,1
epomophorus gambianus,eidolon bat coronavirus,372077,NA,TRUE,FALSE,epomophorus,pteropodidae,chiroptera,mammalia,Epomophorus gambianus,NA,NA,coronaviridae,nidovirales,NA,strain of Eidolon bat coronavirus,TRUE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,NA,2021,3,9,2017,9,1
pipistrellus pipistrellus,coronavirus predict cov-57,59474,2042581,TRUE,TRUE,pipistrellus,vespertilionidae,chiroptera,mammalia,Pipistrellus pipistrellus,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-57,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285209,2021,3,9,2013,7,1
hipposideros galeritus,coronavirus predict cov-51,58069,2042575,TRUE,TRUE,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros galeritus,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-51,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX284939,2021,3,9,2012,12,1
rhinolophus creaghi,coronavirus predict cov-51,178895,2042575,TRUE,TRUE,rhinolophus,rhinolophidae,chiroptera,mammalia,Rhinolophus creaghi,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-51,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286261,2021,3,9,2012,12,1
hipposideros galeritus,coronavirus predict cov-51,58069,2042575,TRUE,TRUE,hipposideros,hipposideridae,chiroptera,mammalia,Hipposideros galeritus,NA,betacoronavirus,coronaviridae,nidovirales,pisoniviricetes,PREDICT_CoV-51,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX286262,2021,3,9,2012,12,1
myotis ricketti,myotis alphacoronavirus,203696,2042699,TRUE,TRUE,myotis,vespertilionidae,chiroptera,mammalia,Myotis ricketti,NA,alphacoronavirus,coronaviridae,nidovirales,pisoniviricetes,strain of Myotis alphacoronavirus,FALSE,PCR/Sequencing,PREDICT,PREDICT,March92021FlatFile,NA,NA,NA,KX285139,2021,3,9,2013,2,1
